Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Regionname,Propertycount,BuildingArea_missing
Glenroy,29 Moonee Bvd,3,h,570000.0,PI,Barry,2016-09-24,13.0,3046,3,2,2,585.0,146.0,1975,-37.6977,144.9071,Northern Metropolitan,8870,0
Glenroy,46 Sadie St,4,h,655000.0,SP,Stockdale,2016-09-24,13.0,3046,4,1,2,695.0,167.85959183673467,1998,-37.6985,144.9441,Northern Metropolitan,8870,1
Glenroy,118 Bindi St,3,h,500000.0,SP,Nelson,2017-02-25,13.0,3046,3,1,4,677.0,202.42857142857142,2003,-37.695,144.9271,Northern Metropolitan,8870,1
Glenroy,65 Farview St,3,h,762700.0,SP,Stockdale,2017-02-25,13.0,3046,3,1,4,597.0,100.0,1960,-37.7097,144.9351,Northern Metropolitan,8870,0
Glenroy,3/27 Gladstone Pde,2,u,465000.0,S,YPA,2017-02-25,13.0,3046,2,1,1,176.0,89.0,2012,-37.7081,144.912,Northern Metropolitan,8870,0
Glenroy,52 Glenroy Rd,2,h,741250.0,S,Barry,2017-02-25,13.0,3046,2,1,1,668.0,88.0,1955,-37.7067,144.9331,Northern Metropolitan,8870,0
Glenroy,4/36 Acacia St,2,t,488500.0,S,Stockdale,2016-06-27,13.0,3046,2,2,1,190.0,2.0,2012,-37.7072,144.9241,Northern Metropolitan,8870,0
Glenroy,44 Everard St,4,h,787500.0,S,Barry,2016-06-27,13.0,3046,4,2,2,650.0,180.82551020408164,1960,-37.7004,144.9411,Northern Metropolitan,8870,1
Glenroy,1/47 Lytton St,2,u,442000.0,S,Brad,2016-06-27,13.0,3046,3,1,1,245.0,118.08183673469388,1893,-37.7076,144.9097,Northern Metropolitan,8870,1
Glenroy,107 Glenroy Rd,4,h,1000000.0,PI,Barry,2016-11-27,13.0,3046,4,2,8,977.0,304.0,1935,-37.7063,144.9273,Northern Metropolitan,8870,0
Glenroy,4 Glenroy Rd,2,h,726335.0,S,Eview,2016-11-27,13.0,3046,2,1,2,590.0,133.3877551020408,1995,-37.7072,144.938,Northern Metropolitan,8870,1
Glenroy,165 Hilton St,4,h,630000.0,S,Stockdale,2016-11-27,13.0,3046,4,2,2,602.0,180.0,1950,-37.7005,144.9258,Northern Metropolitan,8870,0
Glenroy,72 Pecham St,3,h,670000.0,S,Barry,2016-11-27,13.0,3046,3,1,3,705.0,135.0,1950,-37.6967,144.9116,Northern Metropolitan,8870,0
Glenroy,3/48 William St,2,h,417000.0,S,Stockdale,2016-11-27,13.0,3046,2,1,1,172.0,77.0,2013,-37.7074,144.9086,Northern Metropolitan,8870,0
Glenroy,1/26 York St,3,t,600000.0,VB,Nelson,2016-11-27,13.0,3046,3,1,2,258.0,143.0,2001,-37.7047,144.9087,Northern Metropolitan,8870,0
Glenroy,3/132 Widford St,3,t,440000.0,SP,Nelson,2016-05-28,13.0,3046,3,2,1,215.0,121.0,2010,-37.6952,144.9256,Northern Metropolitan,8870,0
Glenroy,14 William St,3,h,501000.0,SP,Raine,2016-05-28,13.0,3046,3,1,1,348.0,146.73469387755102,1916,-37.7119,144.9111,Northern Metropolitan,8870,1
Glenroy,23 Cromwell St,3,h,660000.0,S,Barry,2016-08-28,13.0,3046,3,1,2,657.0,116.0,1950,-37.7019,144.9225,Northern Metropolitan,8870,0
Glenroy,16 York St,3,h,722000.0,S,Stockdale,2016-08-28,13.0,3046,3,1,3,781.0,177.22448979591837,2011,-37.7048,144.9097,Northern Metropolitan,8870,1
Glenroy,2/4 Ash Ct,2,h,270000.0,PI,Ray,2016-07-30,13.0,3046,2,1,1,155.0,155.0,2000,-37.6972,144.9239,Northern Metropolitan,8870,0
Glenroy,44 Morley St,4,h,825000.0,S,Stockdale,2016-07-30,13.0,3046,4,2,4,768.0,194.0,1970,-37.6979,144.9377,Northern Metropolitan,8870,0
Glenroy,33 View St,4,h,638000.0,S,Barry,2016-07-30,13.0,3046,4,2,1,624.0,258.0,2005,-37.6969,144.9334,Northern Metropolitan,8870,0
Gowanbrae,1 Gowanbrae Dr,3,h,631000.0,S,Nelson,2016-09-03,13.6,3043,3,2,2,608.0,138.0,2001,-37.709,144.8925,Western Metropolitan,1071,0
Gowanbrae,31 Seggan Cir,3,t,532000.0,S,Nelson,2016-09-03,13.6,3043,3,2,1,149.0,19.0,2005,-37.7068,144.8963,Western Metropolitan,1071,0
Gowanbrae,13 Seggan Cir,3,h,500000.0,S,Nelson,2017-03-04,13.6,3043,3,2,1,140.0,103.23734693877552,1890,-37.7071,144.8959,Western Metropolitan,1071,1
Gowanbrae,41 Balerno Cir,3,h,504000.0,S,Nelson,2016-08-06,13.6,3043,3,2,1,215.0,139.0,2004,-37.709,144.8964,Western Metropolitan,1071,0
Gowanbrae,39 Balerno Cir,3,t,468000.0,S,Nelson,2016-05-07,13.6,3043,3,2,2,178.0,138.0,2000,-37.7087,144.8962,Western Metropolitan,1071,0
Gowanbrae,2 Mirrim Pl,4,h,802500.0,S,Nelson,2016-11-12,13.6,3043,4,2,2,264.0,264.0,2005,-37.705,144.9004,Western Metropolitan,1071,0
Gowanbrae,8 Perth Ct,4,h,709000.0,PI,Nelson,2016-05-14,13.6,3043,4,2,2,453.0,213.0,2007,-37.7016,144.8974,Western Metropolitan,1071,0
Gowanbrae,3 Gowanbrae Dr,3,h,700000.0,SP,Nelson,2016-04-16,13.6,3043,3,2,2,691.0,164.5326530612245,2014,-37.7089,144.8927,Western Metropolitan,1071,1
Gowanbrae,42 Seggan Cir,3,h,485000.0,S,Nelson,2016-04-16,13.6,3043,3,2,1,175.0,134.0,2004,-37.7076,144.8961,Western Metropolitan,1071,0
Gowanbrae,6 Birk Ct,3,h,540000.0,VB,Brad,2016-11-19,13.6,3043,3,2,1,367.0,141.0,2008,-37.704,144.8989,Western Metropolitan,1071,0
Gowanbrae,24 Balerno Cir,3,h,390000.0,PI,Nelson,2016-04-23,13.6,3043,3,2,1,158.0,136.0,2005,-37.7091,144.8958,Western Metropolitan,1071,0
Gowanbrae,18 Primula Bvd,4,h,800000.0,S,Nelson,2016-07-26,13.6,3043,4,2,2,719.0,251.0,2000,-37.7062,144.8978,Western Metropolitan,1071,0
Gowanbrae,14 Birk Ct,3,h,525000.0,PI,Stockdale,2016-06-27,13.6,3043,3,2,1,223.0,121.73469387755102,1900,-37.704,144.8984,Western Metropolitan,1071,1
Gowanbrae,8 Perth Ct,4,h,740000.0,SP,Nelson,2016-06-27,13.6,3043,4,2,2,453.0,213.0,2007,-37.7016,144.8974,Western Metropolitan,1071,0
Hadfield,20 Bedford St,3,h,605000.0,PI,hockingstuart,2016-09-03,12.1,3046,3,1,2,597.0,116.0,1960,-37.711,144.9478,Northern Metropolitan,2606,0
Hadfield,29 Sutherland St,3,h,685500.0,SP,Brad,2016-09-03,12.1,3046,3,1,2,724.0,103.0,1970,-37.7076,144.9481,Northern Metropolitan,2606,0
Hadfield,2 Knole St,2,h,610000.0,S,Eview,2016-12-03,12.1,3046,2,1,1,394.0,98.0,1950,-37.7153,144.9507,Northern Metropolitan,2606,0
Hadfield,8 Sherwood St,3,h,630000.0,S,YPA,2016-12-03,12.1,3046,3,1,1,604.0,112.0,1970,-37.7124,144.9514,Northern Metropolitan,2606,0
Hadfield,4 Surrey St,4,h,870000.0,S,Barry,2016-12-03,12.1,3046,4,3,5,591.0,268.0,2010,-37.7127,144.9489,Northern Metropolitan,2606,0
Hadfield,26 South St,3,h,810000.0,S,Holland,2017-03-04,12.1,3046,3,2,2,592.0,129.0,1950,-37.7149,144.9473,Northern Metropolitan,2606,0
Hadfield,70 West St,3,h,840000.0,S,Barry,2017-03-04,12.1,3046,3,1,2,608.0,150.69857142857143,1950,-37.7114,144.9378,Northern Metropolitan,2606,1
Hadfield,16 Bedford St,5,h,585000.0,S,YPA,2016-06-04,12.1,3046,5,2,1,590.0,174.6734693877551,1900,-37.711,144.9481,Northern Metropolitan,2606,1
Hadfield,41 Davies St,4,h,772500.0,S,Stockdale,2016-06-04,12.1,3046,3,2,2,595.0,152.73469387755102,1983,-37.7116,144.9468,Northern Metropolitan,2606,1
Hadfield,21a Edgar St,3,u,465000.0,SP,Brad,2016-06-04,12.1,3046,3,1,1,225.0,126.87755102040816,2005,-37.7068,144.9467,Northern Metropolitan,2606,1
Hadfield,10 Volga St,3,h,719000.0,S,Eview,2016-10-08,12.1,3046,3,1,4,692.0,163.64530612244897,1980,-37.7084,144.9412,Northern Metropolitan,2606,1
Hadfield,2/3 Surrey St,2,u,487000.0,SP,Peter,2016-09-10,12.1,3046,2,1,2,198.0,96.0,2010,-37.7132,144.9488,Northern Metropolitan,2606,0
Hadfield,115 West St,4,h,700000.0,S,Barry,2016-09-10,12.1,3046,2,2,2,700.0,168.0,1950,-37.7056,144.9384,Northern Metropolitan,2606,0
Hadfield,148 West St,4,h,600500.0,S,YPA,2016-09-10,12.1,3046,4,2,1,462.0,161.0,1970,-37.7062,144.9387,Northern Metropolitan,2606,0
Hadfield,27 Middle St,3,h,730000.0,S,Barry,2016-12-10,12.1,3046,3,1,2,570.0,134.0,1970,-37.7106,144.9491,Northern Metropolitan,2606,0
Hadfield,75 West St,3,h,800000.0,S,Stockdale,2016-12-10,12.1,3046,3,2,2,565.0,116.0,1960,-37.7094,144.9377,Northern Metropolitan,2606,0
Hadfield,25 Francis St,4,h,918000.0,S,Brad,2017-02-11,12.1,3046,4,2,2,763.0,179.18367346938774,1958,-37.7123,144.9426,Northern Metropolitan,2606,1
Hadfield,24 South St,3,t,750000.0,S,Stockdale,2016-06-12,12.1,3046,3,2,2,301.0,251.0,2011,-37.715,144.9475,Northern Metropolitan,2606,0
Hadfield,40 Angus St,3,h,740000.0,S,Barry,2016-11-12,12.1,3046,3,1,1,568.0,115.0,1960,-37.7077,144.9438,Northern Metropolitan,2606,0
Hadfield,72 Middle St,3,h,721000.0,S,Brad,2016-11-12,12.1,3046,3,1,3,539.0,167.00775510204082,1960,-37.7098,144.9446,Northern Metropolitan,2606,1
Hadfield,9 South St,3,h,646000.0,S,YPA,2016-11-12,12.1,3046,3,1,2,574.0,106.0,1970,-37.7157,144.9507,Northern Metropolitan,2606,0
Hadfield,1/32 Sutherland St,3,h,545000.0,S,Raine,2016-11-12,12.1,3046,3,2,3,230.0,113.0,2000,-37.7073,144.9486,Northern Metropolitan,2606,0
Hadfield,4 Thames St,3,h,770000.0,S,Stockdale,2016-11-12,12.1,3046,3,1,2,700.0,169.24489795918367,1995,-37.705,144.9469,Northern Metropolitan,2606,1
Hadfield,1 Barunah St,4,h,777000.0,S,Eview,2016-08-13,12.1,3046,3,1,2,700.0,176.0,1960,-37.704,144.9399,Northern Metropolitan,2606,0
Hadfield,101 Middle St,2,h,722000.0,S,Stockdale,2016-08-13,12.1,3046,3,3,1,580.0,103.0,1950,-37.7098,144.9424,Northern Metropolitan,2606,0
Hadfield,23 Surrey St,2,h,545000.0,SP,Stockdale,2016-05-14,12.1,3046,2,1,3,591.0,102.0,1960,-37.7128,144.9471,Northern Metropolitan,2606,0
Hadfield,1/22 Volga St,3,t,510000.0,PI,Raine,2016-04-16,12.1,3046,3,2,2,234.0,115.0,2012,-37.707,144.9411,Northern Metropolitan,2606,0
Hadfield,11 Dickinson St,2,h,542500.0,S,Ray,2016-09-17,12.1,3046,2,1,1,359.0,149.4795918367347,1960,-37.7133,144.9436,Northern Metropolitan,2606,1
Hadfield,24 Talbot St,3,h,631500.0,S,Stockdale,2016-06-18,12.1,3046,4,1,3,593.0,95.0,1965,-37.7133,144.947,Northern Metropolitan,2606,0
Hadfield,24A South St,4,h,750074.0,SP,Eview,2016-11-19,12.1,3046,4,2,1,302.0,157.22316530612247,2003,-37.7149,144.9474,Northern Metropolitan,2606,1
Hadfield,35 Angus St,3,h,591000.0,S,Brad,2016-05-22,12.1,3046,3,1,1,557.0,167.0408163265306,1920,-37.7079,144.9432,Northern Metropolitan,2606,1
Hadfield,19 Barbara St,3,h,550000.0,SP,Brad,2016-05-22,12.1,3046,3,1,3,610.0,142.0,1960,-37.7107,144.9419,Northern Metropolitan,2606,0
Hadfield,100 South St,2,h,330000.0,VB,Stockdale,2016-05-22,12.1,3046,2,1,1,249.0,2.0,1970,-37.714,144.939,Northern Metropolitan,2606,0
Hadfield,13 Gish Ct,5,h,800000.0,VB,YPA,2016-04-23,12.1,3046,5,2,1,808.0,182.99938775510208,1920,-37.7091,144.9491,Northern Metropolitan,2606,1
Hadfield,42 West St,3,h,725000.0,S,Brad,2016-09-24,12.1,3046,3,2,4,560.0,165.77755102040817,1940,-37.7136,144.9374,Northern Metropolitan,2606,1
Hadfield,28 Gish Ct,4,h,815000.0,S,Barry,2017-02-25,12.1,3046,4,2,2,672.0,208.3877551020408,1950,-37.7083,144.9495,Northern Metropolitan,2606,1
Hadfield,92 West St,2,h,715888.0,S,Barry,2017-02-25,12.1,3046,2,1,1,613.0,92.0,1960,-37.7099,144.938,Northern Metropolitan,2606,0
Hadfield,119 Middle St,4,h,650000.0,S,Barry,2016-07-26,12.1,3046,4,1,4,588.0,158.1469387755102,1966,-37.7096,144.9404,Northern Metropolitan,2606,1
Hadfield,2/22 Volga St,2,t,468000.0,S,Nelson,2016-07-26,12.1,3046,2,1,1,137.0,110.0,2012,-37.707,144.9413,Northern Metropolitan,2606,0
Hadfield,3 Charles St,3,h,1102000.0,S,Stockdale,2016-11-27,12.1,3046,3,1,2,1020.0,200.97755102040816,1920,-37.709,144.9434,Northern Metropolitan,2606,1
Hadfield,25 East St,2,h,515000.0,S,D'Aprano,2016-11-27,12.1,3046,2,1,2,345.0,79.0,1990,-37.7128,144.9496,Northern Metropolitan,2606,0
Hadfield,14 Sutherland St,3,h,716000.0,S,Nelson,2016-11-27,12.1,3046,3,1,2,594.0,147.22448979591837,1935,-37.709,144.9483,Northern Metropolitan,2606,1
Hadfield,38 Tassell St,2,h,640000.0,SP,YPA,2016-11-27,12.1,3046,2,1,1,612.0,172.50510204081633,1970,-37.7109,144.9389,Northern Metropolitan,2606,1
Hadfield,21 Volga St,2,h,460000.0,S,Barry,2016-11-27,12.1,3046,2,1,4,360.0,153.68367346938774,2009,-37.7074,144.9407,Northern Metropolitan,2606,1
Hampton,1/30 Grenville St,2,u,895000.0,S,hockingstuart,2016-09-03,13.7,3188,2,1,1,228.0,87.0,1975,-37.9355,145.0008,Southern Metropolitan,5454,0
Hampton,6/334 Hampton St,2,u,587000.0,S,Ray,2016-09-03,13.7,3188,2,1,1,74.0,74.0,1975,-37.9419,145.0019,Southern Metropolitan,5454,0
Hampton,38 Myrtle Rd,4,h,2800000.0,S,Nick,2016-09-03,13.7,3188,3,3,2,701.0,320.0,2015,-37.9419,145.0152,Southern Metropolitan,5454,0
Hampton,3/31 Thomas St,2,u,720000.0,S,Buxton,2016-09-03,13.7,3188,2,1,1,832.0,187.24489795918367,1925,-37.9387,145.0063,Southern Metropolitan,5454,1
Hampton,36 Thomas St,4,h,3250000.0,S,hockingstuart,2016-09-03,13.7,3188,4,3,2,928.0,300.0,1904,-37.9389,145.0062,Southern Metropolitan,5454,0
Hampton,6 Earlsfield Rd,4,h,2140000.0,S,Hodges,2016-12-03,13.7,3188,4,2,3,688.0,187.0,1925,-37.9319,145.0173,Southern Metropolitan,5454,0
Hampton,3 Kendall St,4,h,1600000.0,VB,Marshall,2016-12-03,13.7,3188,4,2,2,607.0,242.0,2011,-37.9324,145.0235,Southern Metropolitan,5454,0
Hampton,24A Smith St,3,h,1003500.0,S,Ray,2016-12-03,13.7,3188,3,1,2,289.0,109.0,1998,-37.9338,145.0226,Southern Metropolitan,5454,0
Hampton,8/121 Thomas St,2,u,802000.0,SP,Buxton,2016-12-03,13.7,3188,2,1,1,85.0,85.0,1965,-37.939,145.0137,Southern Metropolitan,5454,0
Hampton,25 Thomas St,4,t,1500000.0,VB,Buxton,2016-12-03,13.7,3188,4,1,1,692.0,165.91020408163266,1950,-37.9386,145.0055,Southern Metropolitan,5454,1
Hampton,78 Thomas St,4,h,1686500.0,S,Hodges,2016-12-03,13.7,3188,4,2,2,664.0,199.38367346938773,1985,-37.9394,145.0099,Southern Metropolitan,5454,1
Hampton,2/524 Bluff Rd,5,h,1400000.0,VB,hockingstuart,2017-03-04,13.7,3188,5,2,2,434.0,168.0,2010,-37.9361,145.0243,Southern Metropolitan,5454,0
Hampton,8 Bronte Ct,3,h,1560000.0,PI,Hodges,2017-03-04,13.7,3188,3,1,3,593.0,125.0,1955,-37.9399,145.0204,Southern Metropolitan,5454,0
Hampton,1/88 Fewster Rd,2,u,680000.0,VB,Buxton,2017-03-04,13.7,3188,2,1,2,78.0,78.0,1965,-37.939,145.0219,Southern Metropolitan,5454,0
Hampton,35 Teddington Rd,3,h,1715000.0,S,Buxton,2017-03-04,13.7,3188,3,1,2,765.0,181.42857142857142,1960,-37.9358,145.018,Southern Metropolitan,5454,1
Hampton,3/46 Fewster Rd,2,u,760000.0,S,hockingstuart,2016-08-06,13.7,3188,2,1,1,90.0,86.0,1985,-37.9389,145.0186,Southern Metropolitan,5454,0
Hampton,5/440 Hampton St,2,u,616000.0,PI,RT,2016-08-06,13.7,3188,2,1,1,104.0,104.0,2005,-37.9373,145.0027,Southern Metropolitan,5454,0
Hampton,131 Linacre Rd,4,h,1680000.0,S,hockingstuart,2016-08-06,13.7,3188,4,1,1,723.0,90.0,1955,-37.9437,145.0175,Southern Metropolitan,5454,0
Hampton,139 Linacre Rd,5,h,2520000.0,S,Buxton,2016-08-06,13.7,3188,5,4,2,661.0,206.6285714285714,1960,-37.9438,145.0184,Southern Metropolitan,5454,1
Hampton,72b David St,2,t,890000.0,S,Hodges,2016-05-07,13.7,3188,1,2,2,181.0,113.61224489795919,1950,-37.9433,145.019,Southern Metropolitan,5454,1
Hampton,66a Thomas St,3,h,1120000.0,S,hockingstuart,2016-05-07,13.7,3188,4,2,3,373.0,113.0,1984,-37.9395,145.0088,Southern Metropolitan,5454,0
Hampton,4 Bendigo St,4,h,3200000.0,VB,Hodges,2016-09-10,13.7,3188,4,3,3,760.0,325.0,1920,-37.9326,144.9997,Southern Metropolitan,5454,0
Hampton,43 Fewster Rd,4,h,1250000.0,PI,Hodges,2016-09-10,13.7,3188,4,3,2,398.0,220.0,2014,-37.9381,145.0161,Southern Metropolitan,5454,0
Hampton,30 Holyrood St,4,h,2420000.0,S,RT,2016-09-10,13.7,3188,3,3,2,560.0,186.0838775510204,1965,-37.9333,144.9977,Southern Metropolitan,5454,1
Hampton,54 Linacre Rd,4,h,2000000.0,PI,hockingstuart,2016-09-10,13.7,3188,4,3,4,615.0,248.0,1925,-37.9429,145.0072,Southern Metropolitan,5454,0
Hampton,22 Margarita St,4,h,2880000.0,S,Marshall,2016-09-10,13.7,3188,4,3,2,687.0,195.72448979591837,2012,-37.9312,144.9997,Southern Metropolitan,5454,1
Hampton,42 Myrtle Rd,5,h,1805000.0,S,Buxton,2016-09-10,13.7,3188,4,2,2,700.0,224.0,1950,-37.9419,145.0156,Southern Metropolitan,5454,0
Hampton,50 Earlsfield Rd,4,h,1460000.0,SP,Buxton,2016-12-10,13.7,3188,4,2,2,487.0,157.16938775510204,1930,-37.9356,145.0166,Southern Metropolitan,5454,1
Hampton,73 Linacre Rd,3,h,1403000.0,S,Hodges,2016-12-10,13.7,3188,3,1,2,495.0,162.17265306122448,1960,-37.9428,145.0092,Southern Metropolitan,5454,1
Hampton,70 Teddington Rd,3,h,1682000.0,S,Buxton,2016-12-10,13.7,3188,3,1,1,767.0,181.6122448979592,1940,-37.9365,145.02200000000005,Southern Metropolitan,5454,1
Hampton,344 Hampton St,4,h,1875000.0,PI,Hodges,2017-02-11,13.7,3188,4,2,3,685.0,184.0408163265306,1890,-37.9412,145.0021,Southern Metropolitan,5454,1
Hampton,27/78 Holyrood St,2,u,685000.0,PI,RT,2016-06-12,13.7,3188,2,1,2,72.20408163265306,72.20408163265306,1890,-37.9339,145.0023,Southern Metropolitan,5454,1
Hampton,18 Kingston St,4,h,2400000.0,PI,Nick,2016-11-12,13.7,3188,4,2,2,663.0,193.73061224489794,1920,-37.9323,145.0137,Southern Metropolitan,5454,1
Hampton,65 Linacre Rd,5,h,3470000.0,SP,Marshall,2016-11-12,13.7,3188,5,3,4,670.0,413.0,2008,-37.9427,145.0085,Southern Metropolitan,5454,0
Hampton,118 Ludstone St,2,h,1615000.0,SA,Chisholm,2016-11-12,13.7,3188,2,1,1,801.0,181.8565306122449,1934,-37.9348,145.0162,Southern Metropolitan,5454,1
Hampton,29 Olive St,4,h,1450000.0,S,Buxton,2016-11-12,13.7,3188,4,2,3,450.0,173.89918367346942,2000,-37.9341,145.02,Southern Metropolitan,5454,1
Hampton,3/13 Foam St,2,u,786000.0,S,Buxton,2016-08-13,13.7,3188,2,1,1,162.0,119.25918367346938,1970,-37.9379,145.0061,Southern Metropolitan,5454,1
Hampton,3/308 Hampton St,2,u,742000.0,S,hockingstuart,2016-05-14,13.7,3188,2,3,2,245.0,122.26551020408164,1970,-37.9442,145.0016,Southern Metropolitan,5454,1
Hampton,7 Austin Rd,3,h,1050000.0,S,Hodges,2016-10-15,13.7,3188,3,2,2,357.0,120.0,1970,-37.9449,145.0144,Southern Metropolitan,5454,0
Hampton,63 Beach Rd,2,h,1690000.0,S,Buxton,2016-10-15,13.7,3188,2,1,1,319.0,130.05013061224489,1992,-37.9409,145.0001,Southern Metropolitan,5454,1
Hampton,3/1 Edinburgh St,3,u,810000.0,S,Buxton,2016-10-15,13.7,3188,3,1,1,195.0,115.0,1960,-37.9396,145.0156,Southern Metropolitan,5454,0
Hampton,1/33 Holyrood St,3,h,1460000.0,S,Buxton,2016-10-15,13.7,3188,3,2,2,413.0,137.0,1970,-37.933,144.9975,Southern Metropolitan,5454,0
Hampton,26 Teddington Rd,3,h,1620000.0,SP,Buxton,2016-10-15,13.7,3188,3,1,2,783.0,174.77551020408163,1930,-37.9359,145.017,Southern Metropolitan,5454,1
Hampton,2b Carolyn St,3,h,1420000.0,S,hockingstuart,2016-07-16,13.7,3188,3,2,2,277.0,133.55510204081634,2012,-37.9393,145.0226,Southern Metropolitan,5454,1
Hampton,12 Foam St,4,h,2400000.0,S,Marshall,2016-09-17,13.7,3188,4,2,4,802.0,200.55040816326533,1935,-37.9379,145.0067,Southern Metropolitan,5454,1
Hampton,29 Thomas St,5,h,3075000.0,S,Marshall,2016-09-17,13.7,3188,3,2,2,830.0,204.0,1901,-37.9386,145.006,Southern Metropolitan,5454,0
Hampton,75 Crisp St,5,h,3201000.0,S,Marshall,2017-03-18,13.7,3188,5,3,2,760.0,200.3265306122449,1935,-37.9416,145.0107,Southern Metropolitan,5454,1
Hampton,4/308 Hampton St,2,u,875500.0,S,RT,2017-03-18,13.7,3188,2,2,1,225.0,118.0,1970,-37.9442,145.0018,Southern Metropolitan,5454,0
Hampton,6/63 Linacre Rd,3,t,1400000.0,S,Buxton,2017-03-18,13.7,3188,3,2,1,211.0,119.36734693877551,2000,-37.9427,145.0084,Southern Metropolitan,5454,1
Hampton,5b Ocean St,3,u,1457500.0,S,hockingstuart,2017-03-18,13.7,3188,3,2,2,131.0177551020408,131.0177551020408,2015,-37.9371,145.0035,Southern Metropolitan,5454,1
Hampton,16 Smith St,5,h,2600000.0,PI,Hodges,2017-03-18,13.7,3188,5,4,2,1000.0,324.0,1950,-37.9332,145.0226,Southern Metropolitan,5454,0
Hampton,3 Smith St,2,h,1465000.0,S,Marshall,2017-03-18,13.7,3188,2,1,2,581.0,132.89591836734692,1935,-37.9323,145.0225,Southern Metropolitan,5454,1
Hampton,70 Highett Rd,5,h,1705000.0,PI,Buxton,2016-06-18,13.7,3188,5,2,2,648.0,364.0,1950,-37.946,145.0181,Southern Metropolitan,5454,0
Hampton,11 Kerferd St,3,h,1610000.0,S,Nick,2016-06-18,13.7,3188,3,1,2,569.0,157.50204081632654,1940,-37.9419,145.01,Southern Metropolitan,5454,1
Hampton,4/32 Linacre Rd,2,u,750000.0,PI,hockingstuart,2016-06-18,13.7,3188,2,1,2,153.0,98.10714285714286,1970,-37.9429,145.0049,Southern Metropolitan,5454,1
Hampton,58 Teddington Rd,3,h,1320000.0,S,hockingstuart,2016-06-18,13.7,3188,3,2,2,320.0,148.25421224489796,2006,-37.9364,145.02100000000004,Southern Metropolitan,5454,1
Hampton,11 Conifer St,2,u,896000.0,S,hockingstuart,2016-11-19,13.7,3188,2,2,2,677.0,194.53061224489795,1960,-37.9448,145.0186,Southern Metropolitan,5454,1
Hampton,29 Grenville St,3,h,1450000.0,S,RT,2016-11-19,13.7,3188,3,2,2,413.0,174.9210204081633,1993,-37.9352,145.0009,Southern Metropolitan,5454,1
Hampton,1/3 Littlewood St,2,u,898000.0,S,Marshall,2016-11-19,13.7,3188,2,1,1,266.0,129.74489795918367,1970,-37.9344,145.004,Southern Metropolitan,5454,1
Hampton,6 Valerian St,4,h,1515000.0,S,hockingstuart,2016-11-19,13.7,3188,4,2,0,611.0,613.0,1950,-37.9446,145.0201,Southern Metropolitan,5454,0
Hampton,107 Willis St,5,h,2980000.0,S,hockingstuart,2016-11-19,13.7,3188,5,3,2,694.0,323.0,2011,-37.9372,145.0101,Southern Metropolitan,5454,0
Hampton,50 Holyrood St,4,h,2200000.0,PI,Hodges,2016-04-23,13.7,3188,4,3,4,583.0,305.0,2000,-37.9336,144.9999,Southern Metropolitan,5454,0
Hampton,1/237 Hampton St,1,u,500000.0,SP,Marshall,2016-09-24,13.7,3188,1,1,1,51.38775510204081,51.38775510204081,1900,-37.9414,145.0016,Southern Metropolitan,5454,1
Hampton,2/95 Thomas St,3,t,1100000.0,S,Hodges,2016-09-24,13.7,3188,3,2,1,355.0,140.0,1987,-37.9391,145.012,Southern Metropolitan,5454,0
Hampton,2/442 Bluff Rd,2,u,800000.0,SP,Buxton,2017-02-25,13.7,3188,2,1,2,282.0,130.64489795918368,1890,-37.9444,145.0231,Southern Metropolitan,5454,1
Hampton,53 Bridge St,4,h,3325000.0,S,Marshall,2017-02-25,13.7,3188,4,3,2,627.0,303.0,1997,-37.9449,145.0068,Southern Metropolitan,5454,0
Hampton,5/46 Fewster Rd,2,u,691000.0,S,Buxton,2017-02-25,13.7,3188,2,1,1,72.20408163265306,72.20408163265306,1997,-37.9392,145.0186,Southern Metropolitan,5454,1
Hampton,17/93 Highett Rd,2,u,450000.0,PI,Buxton,2017-02-25,13.7,3188,2,2,1,70.0,70.0,2007,-37.9462,145.0212,Southern Metropolitan,5454,0
Hampton,3/22 Holyrood St,3,t,1140000.0,S,hockingstuart,2016-07-26,13.7,3188,3,2,2,224.0,127.10204081632654,1999,-37.9336,144.997,Southern Metropolitan,5454,1
Hampton,3/8 Alicia St,2,u,500000.0,PI,Hodges,2016-06-27,13.7,3188,2,1,1,61.0,61.0,1970,-37.9436,145.0027,Southern Metropolitan,5454,0
Hampton,64 Earlsfield Rd,4,h,1460000.0,S,Buxton,2016-06-27,13.7,3188,4,3,2,562.0,228.0,1950,-37.9369,145.0163,Southern Metropolitan,5454,0
Hampton,10 Talbot St,4,h,2800000.0,VB,RT,2016-06-27,13.7,3188,4,3,2,1093.0,149.74897959183676,2015,-37.9345,145.0,Southern Metropolitan,5454,1
Hampton,1/514 Bluff Rd,3,t,820000.0,VB,Buxton,2016-11-27,13.7,3188,3,2,2,136.18367346938774,136.18367346938774,1930,-37.9368,145.0242,Southern Metropolitan,5454,1
Hampton,91A Linacre Rd,2,t,915500.0,S,Biggin,2016-11-27,13.7,3188,2,2,1,148.0,148.0,1920,-37.9431,145.0118,Southern Metropolitan,5454,0
